SESSION_END,171,5/31/2023 10:20,deecd930-56c6-4679-87d8-7d6627631934,,,,,,,,,,,,
SESSION_END,2159,5/31/2023 10:20,deecd930-56c6-4679-87d8-7d6627631934,,,,,,,,,,,,
VOICE_CAPTURE,9199,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,there's a guy,NA,,,,,,,,,,
VOICE_CAPTURE,14625,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,oh gotcha OK,NA,,,,,,,,,,
TELEPORT,14992,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(1.9, 0.0, 1.2)",,,,,,,,,,,
TELEPORT,15677,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(1.9, 0.0, 1.2)",,,,,,,,,,,
VOICE_CAPTURE,17252,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,yeah OK there you go,NA,,,,,,,,,,
VOICE_CAPTURE,23134,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,sorry,NA,,,,,,,,,,
PATIENT_DEMOTED,24430,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_1 Root,"(2.6, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
PATIENT_DEMOTED,25076,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_2 Root,"(2.6, 0.0, 2.4)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
PATIENT_DEMOTED,25732,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,128,Mike_3 Root,"(3.0, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
VOICE_CAPTURE,28344,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,what,NA,,,,,,,,,,
SESSION_START,29763,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,,,,,,,,,,,,
PATIENT_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_0 Root,"(2.6, 0.0, -1.4)","(0.0, 0.7, 0.0, -0.7)",MINIMAL,walker,normal,normal,normal,upset,sittingGround
INJURY_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,R Forearm Laceration,Mike_0 Root,gauzePressure,low,rightArm,FALSE,FALSE,"(2.7, 1.4, -0.9)",,,,
PATIENT_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
INJURY_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,L Thigh Laceration,Mike_1 Root,tourniquet,medium,leftLeg,FALSE,FALSE,"(2.8, 0.7, -0.1)",,,,
PATIENT_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_2 Root,"(3.1, 0.0, 2.2)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
INJURY_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,L Shoulder Puncture,Mike_2 Root,woundpack,medium,chest,FALSE,FALSE,"(3.1, 1.4, 2.1)",,,,
PATIENT_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,128,Mike_3 Root,"(3.2, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
INJURY_RECORD,29764,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,R Chest Collapse,Mike_3 Root,decompress,high,chest,FALSE,FALSE,"(0.0, 0.0, 0.0)",,,,
VOICE_CAPTURE,34544,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,walk,NA,,,,,,,,,,
VOICE_COMMAND,34545,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,walk to the safe area,walk,,,,,,,,,,
S_A_L_T_WALK_IF_CAN,34547,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.6, 0.0, -1.4)",walkIfCan,Mike_0 Root,,,,,,,,,
S_A_L_T_WALKED,34547,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.6, 0.0, -1.4)",walked,Mike_0 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,34547,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.9, 0.0, 0.1)",walkIfCan,Mike_1 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,34547,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(3.1, 0.0, 2.2)",walkIfCan,Mike_2 Root,,,,,,,,,
S_A_L_T_WALKED,34547,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(3.1, 0.0, 2.2)",walked,Mike_2 Root,,,,,,,,,
VOICE_CAPTURE,35118,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,hey who can walk,NA,,,,,,,,,,
VOICE_COMMAND,35118,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,walk to the safe area,hey who can walk,,,,,,,,,,
VOICE_CAPTURE,40542,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,wave,NA,,,,,,,,,,
VOICE_COMMAND,40542,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,wave if you can,wave,,,,,,,,,,
S_A_L_T_WAVE_IF_CAN,40543,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(4.2, 0.0, -2.4)",waveIfCan,Mike_0 Root,,,,,,,,,
S_A_L_T_WAVED,40543,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(4.2, 0.0, -2.4)",waved,Mike_0 Root,,,,,,,,,
S_A_L_T_WAVE_IF_CAN,40544,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.9, 0.0, 0.1)",waveIfCan,Mike_1 Root,,,,,,,,,
S_A_L_T_WAVED,40544,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.9, 0.0, 0.1)",waved,Mike_1 Root,,,,,,,,,
S_A_L_T_WAVE_IF_CAN,40544,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(3.8, 0.0, -1.4)",waveIfCan,Mike_2 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,40560,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(4.2, 0.0, -2.4)",walkIfCan,Mike_0 Root,,,,,,,,,
S_A_L_T_WALKED,40560,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(4.2, 0.0, -2.4)",walked,Mike_0 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,40560,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.9, 0.0, 0.1)",walkIfCan,Mike_1 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,40560,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(3.8, 0.0, -1.4)",walkIfCan,Mike_2 Root,,,,,,,,,
S_A_L_T_WALKED,40560,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(3.8, 0.0, -1.4)",walked,Mike_2 Root,,,,,,,,,
VOICE_CAPTURE,42852,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,if you can walk go that way or that way can anybody wave,NA,,,,,,,,,,
VOICE_COMMAND,42852,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,wave if you can,if you can walk go that way or that way can anybody wave,,,,,,,,,,
VOICE_COMMAND,42852,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,walk to the safe area,if you can walk go that way or that way can anybody wave,,,,,,,,,,
S_A_L_T_WALK_IF_CAN,42852,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(2.9, 0.0, 0.1)",walkIfCan,Mike_1 Root,,,,,,,,,
PATIENT_ENGAGED,43102,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_0 Root,"(4.1, 0.0, -2.4)","(0.0, 0.6, 0.0, -0.8)",MINIMAL,walker,normal,normal,normal,upset,standing
TELEPORT,45993,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(0.8, 0.0, -3.4)",,,,,,,,,,,
VOICE_CAPTURE,46376,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,hey go away,NA,,,,,,,,,,
TELEPORT,46726,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(0.7, 0.0, -0.7)",,,,,,,,,,,
VOICE_CAPTURE,48272,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,alright sit there,NA,,,,,,,,,,
VOICE_COMMAND,48272,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,sit up/down,alright sit there,,,,,,,,,,
TELEPORT,49156,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(0.2, 0.0, 1.7)",,,,,,,,,,,
PATIENT_ENGAGED,51205,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
TELEPORT,55131,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,"(0.5, 0.0, -0.3)",,,,,,,,,,,
VOICE_CAPTURE,57897,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,Oh yeah,NA,,,,,,,,,,
PATIENT_ENGAGED,57965,5/31/2023 10:21,deecd930-56c6-4679-87d8-7d6627631934,100,128,Mike_3 Root,"(3.2, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
PULSE_TAKEN,62275,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,pulse_faint,Mike_3 Root,,,,,,,,,,
VOICE_CAPTURE,62590,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,how do you,NA,,,,,,,,,,
BAG_ACCESS,70929,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,"(3.8, 0.8, 4.4)",,,,,,,,,,,
VOICE_CAPTURE,72119,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,ah OK,NA,,,,,,,,,,
TOOL_HOVER,73121,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,Needle,999,,,,,,,,,,
TOOL_HOVER,73139,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,Needle,999,,,,,,,,,,
TOOL_HOVER,73153,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,Needle,999,,,,,,,,,,
TOOL_HOVER,73169,5/31/2023 10:22,deecd930-56c6-4679-87d8-7d6627631934,Needle,999,,,,,,,,,,
