TELEPORT,11612,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,"(1.8, 0.0, 1.0)",,,,,,,,,,,
PATIENT_DEMOTED,12968,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,Infinity,Mike_1 Root,"(2.6, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
PATIENT_DEMOTED,13628,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,Infinity,Mike_2 Root,"(2.6, 0.0, 2.4)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
PATIENT_DEMOTED,14286,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,128,Mike_3 Root,"(3.0, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
SESSION_START,15693,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,,,,,,,,,,,,
PATIENT_RECORD,15693,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,Infinity,Mike_0 Root,"(2.6, 0.0, -1.4)","(0.0, 0.7, 0.0, -0.7)",MINIMAL,walker,normal,normal,normal,upset,sittingGround
INJURY_RECORD,15693,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,R Forearm Laceration,Mike_0 Root,gauzePressure,low,rightArm,FALSE,FALSE,"(2.7, 1.4, -0.9)",,,,
PATIENT_RECORD,15694,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
INJURY_RECORD,15694,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,L Thigh Laceration,Mike_1 Root,tourniquet,medium,leftLeg,FALSE,FALSE,"(2.8, 0.7, -0.1)",,,,
PATIENT_RECORD,15694,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,Infinity,Mike_2 Root,"(3.1, 0.0, 2.2)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
INJURY_RECORD,15694,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,L Shoulder Puncture,Mike_2 Root,woundpack,medium,chest,FALSE,FALSE,"(3.1, 1.5, 2.1)",,,,
PATIENT_RECORD,15694,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,100,128,Mike_3 Root,"(3.2, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
INJURY_RECORD,15694,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,R Chest Collapse,Mike_3 Root,decompress,high,chest,FALSE,FALSE,"(0.0, 0.0, 0.0)",,,,
VOICE_CAPTURE,21846,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,walk,NA,,,,,,,,,,
VOICE_COMMAND,21847,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,walk to the safe area,walk,,,,,,,,,,
S_A_L_T_WALK_IF_CAN,21849,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,"(2.6, 0.0, -1.4)",walkIfCan,Mike_0 Root,,,,,,,,,
S_A_L_T_WALKED,21849,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,"(2.6, 0.0, -1.4)",walked,Mike_0 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,21849,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,"(2.9, 0.0, 0.1)",walkIfCan,Mike_1 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,21849,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,"(3.1, 0.0, 2.2)",walkIfCan,Mike_2 Root,,,,,,,,,
S_A_L_T_WALKED,21849,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,"(3.1, 0.0, 2.2)",walked,Mike_2 Root,,,,,,,,,
VOICE_CAPTURE,22762,4/21/2023 9:27,87efcdf5-9090-4fa5-afac-25c778924e9a,Hey look I'm walk come over to me,NA,,,,,,,,,,
