VOICE_CAPTURE,6094,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,I'm in a subway,NA,,,,,,,,,,
VOICE_CAPTURE,8344,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,yeah see that dude,NA,,,,,,,,,,
PATIENT_DEMOTED,9215,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,Infinity,Mike_1 Root,"(2.6, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
PATIENT_DEMOTED,9869,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,Infinity,Mike_2 Root,"(2.6, 0.0, 2.4)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
PATIENT_DEMOTED,10527,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,128,Mike_3 Root,"(3.0, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
VOICE_CAPTURE,11755,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,you can talk to the patient,NA,,,,,,,,,,
SESSION_START,16702,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,,,,,,,,,,,,
PATIENT_RECORD,16702,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,Infinity,Mike_0 Root,"(2.6, 0.0, -1.4)","(0.0, 0.7, 0.0, -0.7)",MINIMAL,walker,normal,normal,normal,upset,sittingGround
INJURY_RECORD,16702,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,R Forearm Laceration,Mike_0 Root,gauzePressure,low,rightArm,FALSE,FALSE,"(2.7, 1.4, -0.9)",,,,
PATIENT_RECORD,16702,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
INJURY_RECORD,16702,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,L Thigh Laceration,Mike_1 Root,tourniquet,medium,leftLeg,FALSE,FALSE,"(2.8, 0.7, -0.1)",,,,
PATIENT_RECORD,16702,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,Infinity,Mike_2 Root,"(3.1, 0.0, 2.2)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
INJURY_RECORD,16703,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,L Shoulder Puncture,Mike_2 Root,woundpack,medium,chest,FALSE,FALSE,"(3.1, 1.4, 2.1)",,,,
PATIENT_RECORD,16703,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,100,128,Mike_3 Root,"(3.2, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
INJURY_RECORD,16703,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,R Chest Collapse,Mike_3 Root,decompress,high,chest,FALSE,FALSE,"(0.0, 0.0, 0.0)",,,,
VOICE_CAPTURE,17852,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,where it hurts,NA,,,,,,,,,,
VOICE_COMMAND,17852,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,are you hurt,where it hurts,,,,,,,,,,
VOICE_CAPTURE,21096,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,oh boy,NA,,,,,,,,,,
VOICE_CAPTURE,27208,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,what's that,NA,,,,,,,,,,
VOICE_CAPTURE,30901,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,this part,NA,,,,,,,,,,
VOICE_CAPTURE,33892,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,yeah we can do that,NA,,,,,,,,,,
VOICE_CAPTURE,36687,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,OK,NA,,,,,,,,,,
VOICE_CAPTURE,42662,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,wait a second actually I have to take five steps backwards,NA,,,,,,,,,,
VOICE_CAPTURE,46519,5/9/2023 8:10,9d142377-69d6-4622-958d-a29a6a0a0d21,in the middle of the room,NA,,,,,,,,,,
VOICE_CAPTURE,50438,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,yeah that little,NA,,,,,,,,,,
VOICE_CAPTURE,54086,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,I don't know what I'm doing but,NA,,,,,,,,,,
VOICE_CAPTURE,57258,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,oh that's great,NA,,,,,,,,,,
VOICE_CAPTURE,69335,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,I'm leaving for vacation so that's why Germany,NA,,,,,,,,,,
VOICE_CAPTURE,83201,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,when do you leave Thursday,NA,,,,,,,,,,
VOICE_CAPTURE,102218,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,All these people are wanting me to help him,NA,,,,,,,,,,
TELEPORT,106733,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,"(0.8, 0.0, -3.4)",,,,,,,,,,,
VOICE_CAPTURE,107133,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,oh got gloves on look at that,NA,,,,,,,,,,
TELEPORT,107974,5/9/2023 8:11,9d142377-69d6-4622-958d-a29a6a0a0d21,"(0.8, 0.0, -3.4)",,,,,,,,,,,
VOICE_CAPTURE,110507,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,switch,NA,,,,,,,,,,
VOICE_CAPTURE,114065,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,oh where did it go,NA,,,,,,,,,,
VOICE_CAPTURE,115890,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,hey,NA,,,,,,,,,,
TELEPORT,115940,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,"(4.1, 0.0, 7.4)",,,,,,,,,,,
TELEPORT,117290,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,"(4.1, 0.0, 7.4)",,,,,,,,,,,
VOICE_CAPTURE,117541,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,push forward,NA,,,,,,,,,,
VOICE_CAPTURE,125209,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,oh wow,NA,,,,,,,,,,
TELEPORT,126578,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,"(2.2, 0.0, -0.2)",,,,,,,,,,,
VOICE_CAPTURE,127513,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,it's kinda cool,NA,,,,,,,,,,
VOICE_CAPTURE,132863,5/9/2023 8:12,9d142377-69d6-4622-958d-a29a6a0a0d21,wow,NA,,,,,,,,,,
