VOICE_CAPTURE,8384,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,Harlem this is weird yes I'm in a,NA,,,,,,,,,,
VOICE_CAPTURE,14067,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,yes I see one one guy,NA,,,,,,,,,,
PATIENT_DEMOTED,14896,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,Infinity,Mike_1 Root,"(2.6, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
PATIENT_DEMOTED,15547,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,Infinity,Mike_2 Root,"(2.6, 0.0, 2.4)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
PATIENT_DEMOTED,16207,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,128,Mike_3 Root,"(3.0, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
SESSION_START,18362,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,,,,,,,,,,,,
PATIENT_RECORD,18362,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,Infinity,Mike_0 Root,"(2.6, 0.0, -1.4)","(0.0, 0.7, 0.0, -0.7)",MINIMAL,walker,normal,normal,normal,upset,sittingGround
INJURY_RECORD,18362,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,R Forearm Laceration,Mike_0 Root,gauzePressure,low,rightArm,FALSE,FALSE,"(2.7, 1.4, -0.9)",,,,
PATIENT_RECORD,18363,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
INJURY_RECORD,18363,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,L Thigh Laceration,Mike_1 Root,tourniquet,medium,leftLeg,FALSE,FALSE,"(2.8, 0.7, -0.1)",,,,
PATIENT_RECORD,18363,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,Infinity,Mike_2 Root,"(3.1, 0.0, 2.2)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
INJURY_RECORD,18363,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,L Shoulder Puncture,Mike_2 Root,woundpack,medium,chest,FALSE,FALSE,"(3.1, 1.5, 2.1)",,,,
PATIENT_RECORD,18363,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,100,128,Mike_3 Root,"(3.2, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
INJURY_RECORD,18363,5/11/2023 9:53,25309ebf-8ca2-4678-af43-2d4030eb1c5d,R Chest Collapse,Mike_3 Root,decompress,high,chest,FALSE,FALSE,"(0.0, 0.0, 0.0)",,,,
VOICE_CAPTURE,28356,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,walk,NA,,,,,,,,,,
VOICE_COMMAND,28356,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,walk to the safe area,walk,,,,,,,,,,
S_A_L_T_WALK_IF_CAN,28358,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(2.6, 0.0, -1.4)",walkIfCan,Mike_0 Root,,,,,,,,,
S_A_L_T_WALKED,28359,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(2.6, 0.0, -1.4)",walked,Mike_0 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,28359,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(2.9, 0.0, 0.1)",walkIfCan,Mike_1 Root,,,,,,,,,
S_A_L_T_WALK_IF_CAN,28359,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(3.1, 0.0, 2.2)",walkIfCan,Mike_2 Root,,,,,,,,,
S_A_L_T_WALKED,28359,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(3.1, 0.0, 2.2)",walked,Mike_2 Root,,,,,,,,,
VOICE_CAPTURE,28953,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,so the first thing we're gonna do when we get in here is we wanna sort these patients so go ahead and use your sort commands to get these folks moving OK anybody that can walk walk to the stairs,NA,,,,,,,,,,
VOICE_COMMAND,28953,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,walk to the safe area,so the first thing we're gonna do when we get in here is we wanna sort these patients so go ahead and use your sort commands to get these folks moving OK anybody that can walk walk to the stairs,,,,,,,,,,
VOICE_CAPTURE,39497,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,so they're gonna go automatic OK,NA,,,,,,,,,,
VOICE_CAPTURE,45911,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,wave,NA,,,,,,,,,,
VOICE_COMMAND,45911,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,wave if you can,wave,,,,,,,,,,
S_A_L_T_WAVE_IF_CAN,45913,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(4.2, 0.0, -2.4)",waveIfCan,Mike_0 Root,,,,,,,,,
S_A_L_T_WAVED,45913,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(4.2, 0.0, -2.4)",waved,Mike_0 Root,,,,,,,,,
S_A_L_T_WAVE_IF_CAN,45913,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(2.9, 0.0, 0.1)",waveIfCan,Mike_1 Root,,,,,,,,,
S_A_L_T_WAVED,45913,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(2.9, 0.0, 0.1)",waved,Mike_1 Root,,,,,,,,,
S_A_L_T_WAVE_IF_CAN,45913,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(4.4, 0.0, -1.2)",waveIfCan,Mike_2 Root,,,,,,,,,
S_A_L_T_WAVED,45913,5/11/2023 9:54,25309ebf-8ca2-4678-af43-2d4030eb1c5d,"(4.4, 0.0, -1.2)",waved,Mike_2 Root,,,,,,,,,
